##name	Computer Abbreviations v1.5
##sourceLang	English
##targetLang	English
##bgl_sourceCharset	cp1252
##bgl_targetCharset	cp1252
##bgl_defaultEncoding	cp1252
##bgl_sourceEncoding	cp1252
##bgl_targetEncoding	cp1252
##sourceCharset	UTF-8
##targetCharset	UTF-8
##utf8Encoding	
##spellingAlternatives	
##caseSensitive	
##bgl_middleUpdated	2002/09/29, 22:18
##author	ilker akkaya
##description	Computer Abbreviations and File Extensions
##bgl_creationTime	2000/10/12, 20:29
8EAF66FD.bmp	File: 8EAF66FD.bmp
.URT	Utah Raster Image <BR>
US	Unit Separator
.USA	Unreal Saved Game File<BR>
USART	Universal Synchronous-Asynchronous Reciever/Transmitter
USB	Universal Serial Bus [Intel]
.USE	MKS Source Integrity File<BR>
USENET	User's Network [Internet]
USERID	User Identification
.USERPROFILE	Symantec Live Update User Profile<BR>
.USL	LaserJet Landscape Font<BR>
USOC	Universal Service Ordering Code
.USP	PageMaker Printer Font<BR> LaserJet Portrait Font<BR>
USQ	Unsqueezed (files)
USR	US Robotics (corporation)
USRT	Universal Synchronous Receiver/Transmitter
USSA	User Supported Software Association (United Kingdom)
UT	User Terminal
UTC	Coordinated Universal Time
.UTF	AOL Updating Files<BR>
UTI	Universal Text Interchange/Interface
.UTL	Sound File<BR>
UTP	Unshielded Twisted-Pair (cable)
.UTX	Unreal Texture File<BR> Unicode File (editor: UniPad)<BR>
.UU	Compressed Archive File (UUENCODE)<BR>
UUCP	Unix-To-Unix Copy Program
UUD	UUDecoding [Unix]
UUDECODE	Unix-To-Unix Decoding
.UUE	Uuencoded <BR>
UUENCODE	Unix-To-Unix Encoding
UUI	User-To-User Information [AT&T]
UUID	Universal Unique Identifier
UV	Ultraviolet
.UV2	Jane's Combat Simulations F-15
.UVR	Ulead Cool 360 Viewer File<BR>
.UVW	geoManager/geoInterface User View<BR>
.UW	Audio File<BR> Raw Unsigned Word (16-bit) Data<BR> Unitype GlobalWriter File<BR>
.UWF	UltraTracker Wave File<BR>
.UWL	WordPerfect User Word List<BR>
.UYVY	Interleaved YUV Raw Image<BR>
.UZ	Unreal Tournament Server File (added to the normal extention of any adapted UT file)<BR>
.UZE	Ultimate Zip Compresion Agent<BR>
.UZR	UZR 3D Streamable 3D File Format<BR>
.V	Verilog File <BR> ReaGeniX Code Generator Consistency Check Support File<BR> Vivid Main Input File<BR>
V.FC	Version.First Class (communications standard)
.V	Cheyenne/Inoculan AntiVirus Temporary File (reboot then delete - product no longer supported)<BR>
V&V	Verification and Validation
.V2D	VersaCAD File<BR>
.V3D	Vecta3D Model File<BR>
.V4W	V.I.S.A (Visual Interactive Sensitivity Analysis - decision analysis software)<BR>
.V64	Nintento 64® Emulation ROM Image (to run search for the Nintendo emulator program of your choice)<BR>
.V8	Covox 8-bit Audio<BR>
VA	Virtual Address + Visual Age [IBM]
VAD	Value Added Dealer
VADD	Value Added Disk Driver
VADSL	Very-High-Rate Asymmetric Digital Subscriber Line
.VAG	Sony PlayStation ADPCM Sound File<BR>
VAL	Value + Voice Application Language
VAM	Virtual Access Method
.VAN	VistaPro Animation<BR>
.VAP	Annotated Speech<BR>
VAR	Value Added Reseller + Value Added Retailer + Variable
VAST	Variable Array Storage Technology
VAX/VMS	Virtual Address Extension/Virtual Memory System [DEC]
VB	Variable Block + Visual Basic [Microsoft]
VBA	Visual Basic for Applications [Microsoft]
.VBC	Visual Business Cards<BR>
.VBD	ActiveX File<BR>
.VBDOC	VBdocman Configuration File<BR>
.VBDT	VBdocman Documentation Template<BR>
.VBE	VBScript Encoded Script File<BR>
VBE/AI	Vesa Bios Extension/Audio Interface
.VBF	Microsoft Outlook Free/Busy File<BR>
.VBG	Visual Basic Group Project<BR>
VBI	Vertical Blanking Interval
.VBK	VisualCADD Backup File <BR>
.VBL	User Control Licensing File<BR>
.VBN	Norton Corporate Anti-Virus Quarantined File (Caution: file may be infected)<BR>
VBNS	Very High Speed Backbone Network Service [MCI + NSF]
.VBOXLM	Aladdin Knowledge Systems Vbox File (software distribution)<BR>
.VBP	Visual Basic Project<BR>
VBR	Variable Bit Rate
VBRUN	Visual Basic Runtime
.VBS	VBScript Script File<BR>
.VBW	Visual Basic Project Workplace<BR>
.VBX	Visual Basic Extension<BR>
.VBZ	Wizard Launch File<BR>
.VC	VisiCalc Spreadsheet File<BR>
.VCC	VersaCheck Style<BR>
.VCD	VisualCADD Drawing File <BR> Virtual CD-ROM
.VCE	Natural MicroSystems Voice File<BR>
.VCEL	Vertex Color And Edge List File<BR>
.VCF	vCard File<BR> Vevi Configuration File<BR> VP HybridCAD Native Format<BR>
.VCH	Interlock Public Computer Utility<BR>
.VCI	VP HybridCAD Native Format<BR> Visicontrol Compressed Image File<BR>
.VCL	Roxio Video CD Layout<BR> Borland Visual Component Library<BR>
.VCM	Visual Component File<BR>
VCOS	Visual Caching Operating System [AT&T]
VCPI	Virtual Control Program Interface
.VCPREF	Symantec Live Advisor Preferences<BR>
.VCR	ATI Video Recorder File (may require ATI video card to play)<BR>
.VCS	Microsoft Outlook vCalendar File <BR> Video Clipstream Video File<BR>
.VCT	FoxPro Class Library<BR> MindVision Installer Vise (creates software installers)<BR>
.VCW	Microsoft Visual C++ Workbench Information File<BR>
.VCX	FoxPro Class Library<BR> Spreadsheet File<BR>
.VDA	Targa Bitmap<BR> CAD File (federation of the automobile industry surfaces interface file)<BR> Video Display Adapter <BR>
.VDB	Norton AntiVirus Corporate Edition Update File<BR> PC-cillin Quarantined File<BR>
VDD	Virtual Device Driver
VDDM	Virtual Device Driver Manager
VDE	Video Display Editor + Visual Development Environment
.VDF	AntiVir Virus Definition File<BR> Vexira Anti-virus Virus Definition File<BR>
VDISK	Virtual Disk
.VDM	VDM Play (VideoSwitch digital CCTV recording)<BR>
VDMAD	Virtual Direct Memory Access Device [Microsoft]
.VDO	VDOScript File<BR>
.VDR	ComputerEasy Draw File<BR>
VDS	Virtual DMA Services
VDSL	Very-High-Data-Rate Digital Subscriber Line
.VDT	VersaPro Variable Declaration Table<BR>
VDU	Video Display Unit + Visual Display Unit
.VDX	XML for Visio Drawing File<BR> Vector Graphic File<BR> VMM32.VDX: system driver that checks duplicate .VXD files and switches to protected mode<BR> Virtual Device Driver (also see .VXD)<BR>
.VEE	HP VEE Project File (visual environment for microelectric circuits)<BR>
.VEF	Infinity Game Engine Visual Effects <BR>
.VEG	Sonic Foundry Vegas Video Project<BR>
VEGA	Video-7 Enhanced Graphics Adapter [Video-7, Inc.]
.VEM	Voice E-mail File <BR> VeePro Embroidery Software Format<BR>
VEMM	Virtual Expanded Memory Manager
VEMMI	Versatile Multimedia Interface
.VENUE	VenueBench Data File (design/print reserved seating tickets)<BR>
.VEO	Victorian Electronic Records Strategy (XML records storage)<BR>
VER	Verify + Version
VERONICA	Very Easy Rodent-Oriented Net-Wide Index to Computer Archives [Internet]
VERR	Verify Read Access
VERW	Verify Write Access
VES	Video Encoding Standard [Oracle]
VESA	Video Electronics Standards Association
.VEW	Clipper Viewfile<BR> Lotus Approach View File<BR> Novel Groupwise E-mail View File<BR>
VF	Virtual Floppy
VFAT	Virtual File Allocation Table [Microsoft]
.VFB	VForm Builder<BR>
VFD	Vacuum Fluorescent Display
.VFF	Sun TAAC File <BR>
.VFM	Voter Voting Form<BR>
.VFN	Voter Customer Voting Form<BR>
VFW	Video For Windows [Microsoft]
VGA	Video Graphics Array
VGC	Video Graphics Controller
.VGD	Generic CADD VGA Driver<BR>
.VGM	Video Game Music File Format<BR>
.VGR	Ventura Graphic<BR>
.VGS	Virtual Game Station Memory Card Save<BR>
.VHA	Macromedia Sitespring File<BR>
.VHD	VHDL Design File (text file used in design projects)<BR> Virtual PC File<BR>
.VHDL	VHDL Design File (text file used in design projects)<BR>
VHF	Very-High Frequency
VHS	Very High Speed + Video Home System + Virtual Host Storage
VHSIC	Very High Speed Integrated Circuit
VI	Visual Interactive (editor) [UNIX]
VIA	Virtual Interface Architecture [Intel]
.VIB	Chemsoft® Export/Import MSDS Data<BR>
.VIC	Vicar Picture File <BR>
.VICAR	Vicar Picture File <BR>
.VID	Monitor Control File<BR> Media Player Video<BR> YUV12C M-Motion Frame Buffer<BR> Screen Driver<BR> Quicktime Video<BR> MS-DOS 5 Shell Monitor File<BR> Vidcom 64
VIE	Virtual Information Environment
.VIF	Khoros Visualization Image File <BR> Verity <BR>
.VIFF	Khoros Visualization Image File <BR>
.VIK	Viking Picture File<BR>
VIM	Vendor Independent Mail + Vendor Independent Messaging + Video Interface Module
VINES	Virtual Networking System [Banyan]
VIO	Video Input/Output + Virtual Input/Output
ViP	Visual Programming [Lotus]
VIPER	Verifiable Integrated Processor for Enhanced Reliability
.VIR	Virus Infected File (renamed by Symantec Anti-Virus)<BR>
.VIS	Picture File<BR> APT Assistant File (Business/Project planning)<BR>
.VIT	LabView File<BR> VITec <BR>
.VIV	VivoActive Player Video File<BR>
.VIZ	Division dVS/dVISE File<BR>
VJ HEADER	Van Jacobsen Header (compression) [Unix]
.VJS	Quicktime Music File<BR>
.VL	Visual Labels File<BR>
VL-BUS	Vesa Local-Bus [VESA]
.VL2	Tribes 2 Game (actually a ZIP file)<BR>
VLAN	Virtual Local Area Network
.VLB	Corel Ventura Library<BR>
.VLD	DataFlex Variable Length Data File<BR>
VLF	Very Low Frequency
VLINK	Visited Link [HTML]
VLIW	Very Large Instruction Word
.VLM	Vellum CAD Drawing<BR> Ashlar-Vellum File<BR>
VLSI	Very Large Scale Integration
VLSIPS	Very Large Scale Immobilized Polymer Synthesis
.VLT	Darn! Passwords! Vault File<BR>
.VM	Geoworks Virtual Memory File<BR>
.VM1	Panasonic SD Voice Editor File<BR>
VMA	Virtual Memory Address
VMB	Virtual Machine Boot
.VMC	Acrobat Virtual Memory File<BR>
.VMDC	VMware Virtual Disk File<BR>
.VMDK	VMware Virtual Disk File<BR>
VME	Versa Module Eurocard + Virtual Memory Environment
.VMF	Ventura Font Characteristics<BR> FaxWorks Audio File<BR>
.VMI	Dreamcast Download Info File (short file with download info in it)<BR>
VMM	Virtual Machine/Memory Manager
.VMO	Siemens Sl45 Mobile Phone Voice File<BR> Virtools Behavioral Server Composition (Web-based Protected Format)<BR> Cosmopolitan Virtual Makeover File<BR>
VMOS	Vertical MOS
.VMP	Logos Library System 2.x Verse Map<BR>
.VMR	VBMaximizer File<BR>
VMS	Virtual Machine Storage + Virtual Memory System + Voice Message System
VMT	Virtual Memory Technique
.VMX	VMware Configuration File<BR> VectorMAX Streaming Video<BR>
.VMX2	VectorMAX Streaming Video<BR>
.VMX3	VectorMAX Streaming Video<BR>
.VNA	JVC JLIP (controls transfer images from digital camcorders)<BR>
.VNC	Virtual Network Computing<BR>
.VNS	Visual Net Server File (Web and XML Application Server)<BR>
.VO	Vivid Include File<BR>
.VOB	DVD Video Movie File (MPEG-2 program streams with additional info)<BR> Vue d'esprit <BR>
VOC	Creative Voice (format) [Sound Blaster]
VOD	Video On Demand
.VOF	VZ Programmer Object Folder<BR>
.VOID	Halflife Map Voids File<BR>
.VOL	Tribes 2 Game File<BR> Earth Siege 2 Archive <BR> Giants: Citizen Kabuto Archive <BR> Tribes Archive <BR> Tribes Extreme Archive <BR>
VOM	Volt-Ohm-Milliammeter
VOR	Visions Of Reality
VOS	Verbal/Voice Operating System
.VOX	Vox Audio<BR> Dialogic ADPCM Talking Technology Inc. File<BR> Natural MicroSystmes Voice File<BR>
VP	Virtual Path
.VPA	Excite Chat Gestures File<BR>
.VPB	Quantel VPB Graphic <BR>
.VPD	VitaGraph File (medical testing related)<BR> Virpet Performance Descriptor<BR>
VPDN	Virtual Private Data Network
VPDS	Virtual Private Data Service [MCI]
VPE	Video Port Extensions [Microsoft] + Visual Programming Environment
.VPG	VPGraphics File<BR>
.VPL	vanBasco Karaoke Player Playlist File<BR>
VPM	Video Port Manager
VPN	Virtual Page Number + Virtual Private Network
.VPP	Virtual Pool Game (unverified)<BR> Red Faction/Summoner Package File<BR>
.VPS	Visual Pinball Script (external file loaded by .VPT file)<BR>
VPSC	Vault, Process, Structure, Configuration
VPT	Virtual Print Technology [Dataproducts]
.VQA	Command & Conquer File <BR> XCC AV Player File <BR>
.VQE	Yamaha Sound-VQ Locator File<BR>
.VQF	Yamaha Sound-VQ File<BR>
.VQL	Yamaha Sound-VQ Locator File<BR>
VR	Virtual Reality + Voltage Regulated/Regulator
VRAM	Video Random Access Memory
.VRC	SATLOC VRC (Variable Rate Control)<BR>
VRD	Virtual Retinal Display
VRE	Voltage Regulated Extended
.VRF	Oracle 7 Configuration File<BR>
.VRM	Quattro Pro Overlay File<BR>
VRML	Virtual Reality Modeling Language (originally named Virtual Reality Markup Language)
.VRO	Panasonic DVD Recorder File<BR>
VROOMM	Virtual Real-time Object Oriented Memory Manager [Borland]
.VRP	Watcom Project File<BR>
.VRS	WordPerfect Graphics Driver (file name extension)
VRT	Voltage Regulation Technology [Intel]
VRU	Voice Response Unit
.VS	Vivid Include File (Surface definition)<BR>
.VS2	Roland-Bass Transfer File<BR>
VSAM	Virtual Storage Access Method
VSAT	Very Small Aperture Terminal
.VSD	Visio Drawing<BR>
.VSDISCO	SOAP Dynamic Discovery File (Microsoft SOAP & .NET apps)<BR>
VSE	Virtual Storage Extended
VSF	Vertical Scanning Frequency
VSI	Virtual Socket Interface
VSIO	Virtual Serial Input Output
.VSL	GetRight Download List File<BR>
VSM	Virtual Shared Memory + Virtual Storage Management + Visual System Management [IBM]
VSN	Volume Serial Number
VSOS	Virtual Storage Operating System
.VSP	Virtusales ASP Compiler Project File<BR> SPX Sprite<BR>
.VSS	Visio Stencil<BR> Shapeware Visio Smartshapes File<BR>
.VST	Visio Template<BR> Truevision Vista Graphic <BR> Targa Bitmap<BR>
.VSW	Visio Workspace File<BR>
.VSX	XML for Visio Stencil File<BR>
.VSY	VNC Spy (VNC host connection manager)<BR>
VSYNC	Vertical Sync
VT	Vertical Tab
VTAM	Virtual Telecommunications Access Method [IBM]
.VTC	ReliaSoft ALTA 6 & Weibull++ 6 & BlockSim (ReliaSoft's Reliability Software)<BR>
.VTD	Custom Virtual Device Driver (.VXD)<BR>
.VTM	Cold Fusion Studio Query<BR>
VTNS	Virtual Telecommunications Network Service
.VTX	XML for Visio Template File<BR>
.VUE	dBase or Foxpro View<BR> 3D Studio Animation<BR>
VUI	Video User Interface
VUP	VAX Unit of Performance
.VVC	Infinity Game Engine Visual Spell Casting Effects <BR>
.VVF	ViVerify Fingerprint<BR>
.VVP	Visual Voice Project File<BR>
.VVR	ViVerify Repair<BR>
.VVT	VersaPro Variable View Table<BR>
.VW	Volkswriter Text File<BR> Lightscape View<BR>
VWB	Visual WorkBench [Microsoft]
.VWF	CADvance Drawing File<BR>
.VWL	MGI VideoWave Video Wave Library (MGI to be bought by Roxio)<BR>
.VWR	PC Tools File Viewer<BR>
.VWT	MGI VideoWave Video Wave Thumbnail (MGI to be bought by Roxio)<BR>
.VX	EARS Component File (EARS = UK Liberal Democrats Election Agents Record System) <BR>
VxD	Virtual Extended Driver [Microsoft]
.VXML	VoiceXML Source File<BR>
.VXS	Voice Xpress User Profile<BR>
.VYD	VyperHelp (Hypertext/help editor and converter)<BR>
.W	Applause Word Chart<BR> Progress Database File<BR>
W/	With
W/O	Without
.W14	Genesis 2000 File<BR>
W3	(see WWW)
.W30	Ventura Printer Font<BR>
.W31	Windows 3.1 Startup File<BR>
W3A	World Wide Web Applets
W3C	World Wide Web Consortium
.W3D	Black Belt Systems Ray Trace Control File<BR> Shockwave 3D Scene Export File<BR>
.W3G	Warcraft III File<BR>
.W3M	Warcraft III Map File<BR>
W4	What-Works-With-What
.W40	Win95 Backup File<BR>
.W44	dBase Temporary File<BR>
.W64	Sonic Foundry Video Editor Wave64 File<BR> .WA~ Microsoft Outlook Address Book Temporary File<BR>
.W??	Divided Compressed File (?? = 01 to 99; used when installs needed to be on individual floppy disks)<BR>
WAAS	Wide Area Augmentation System
.WAB	Microsoft Outlook Address Book <BR>
WABI	Windows Application Binary Interface [SunSoft]
.WAC	Infinity Game Engine WAVC Sound (an ACM file with header attached) <BR>
.WAD	Doom Game File <BR> (Also used for other games)<BR> Gunman Chronicle Archive <BR> Half Life Archive <BR> Heretic Archive <BR> Hexen Archive <BR> Quake Archive <BR> Theme Park World Archive <BR> Half-Life Texture File<BR>
.WAF	Mayim's WAF Compiler File (3D content for display in Walkabout plug-in)<BR>
.WAG	Urban Chaos Saved Game File<BR> a href="http://www.microsoft.com/games/trainsim/">Microsoft Train Simulator File<BR>
WAI	Web Application Interface [Netscape]
WAIS	Wide Area Information Server
WAITI	Wait-For-Interrupt
WAITS	Wide Area Information Transfer System
.WAL	WalMaster Showlist File<BR> Quake 2 Texture File <BR> Winamp3 Skin Format<BR> DeveloperOne CodeWallet Pro (secure data organization and storage)<BR>
WAN	Wide Area Network
.WAR	Archived Konqeror (KDE) HTML Page<BR> Java Web Archive<BR>
.WAS	Procomm Plus Script Source Code File<BR>
WATS	Wide Area Telecommunications Service
.WAV	Waveform Audio (PCM Wave) <BR> SHARP MZ-series Emulator File<BR>
.WAX	Procomm Plus Compiled Script File<BR> Windows Media Audio Redirector (points to Windows Media Video [.WMA] file) <BR>
.WB	Dictionary Project Data File<BR>
.WB1	QuattroPro for Windows<BR>
.WB2	QuattroPro for Windows<BR>
.WB3	QuattroPro for Windows<BR>
.WBA	Winace Zip File<BR> WindowBlinds Compressed Skin (changes the look and feel of WindowsXP)<BR>
.WBC	Webshots Picture Collection (library)<BR>
.WBD	Webshots Graphic Format<BR>
WBEM	Web-Based Enterprise Management
.WBF	Windows Batch File<BR>
.WBI	White Blotter, Inc. Advanced Code Editor<BR>
.WBK	Word Backup <BR> WordPerfect Workbook
.WBL	Argo WebLoad II Upload File<BR>
.WBM	Webmin Module (Linux)<BR> WinBatch File<BR> Wireless Bitmap File (WML-related file)<BR> Macromedia Fireworks File<BR>
.WBMP	Wireless Bitmap File (WML-related file)<BR> Macromedia Fireworks File<BR>
.WBR	Crick WordBar File
.WBS	WebExpress Website File<BR> WinBot IRC Client Script<BR> Webshots Screensaver<BR>
.WBT	WinBatch Script<BR> Crick Wordbar Template<BR>
.WBX	Webigger File<BR>
.WBZ	WebShots File [MIME Type: application/x-webshots]
.WC	Windows Commander File Tree Info (TREEINFO.WC)<BR>
.WC4	WinCheckIt4 Settings File<BR>
.WCD	WordPerfect Macro Token List<BR>
.WCFG	WildTangent Configuration<BR>
.WCI	Catalog File Maintained by Microsoft Indexing Service (CATALOG.WCI)<BR>
.WCM	Works File Transmission<BR> WordPerfect Macro<BR>
.WCP	WordPerfect Product Info<BR>
.WCR	Ergane Configuration File (dictionary)<BR>
.WCS	Website Content Source<BR>
.WCT	WorldCast Project<BR>
.WD2	WordExpress Document<BR> Info Select for Palm Organizer File<BR>
.WDA	RUMBA® OFFICE 95/N Configuration File<BR>
.WDAT	WildTangent Data File<BR>
.WDB	Works Database<BR>
.WDF	Workshare DeltaView DeltaFile (difference between two documents)<BR> ReliaSoft Weibull 5.0 (Life Data Analysis Software)<BR>
.WDG	ReliaSoft Weibull 4 (Life Data Analysis Software)<BR>
.WDK	WhizFolder Desktop File<BR>
.WDL	Windows XP Watchdog Log File<BR> 3D Game Studio Window Definition File (this one is free)<BR> 3D GameStudio World Definition Language File (this one you pay for)<BR>
WDM	Wavelength Division Multiplexing + Windows Driver Model [Microsoft]
.WDR	Star Wars - Tie Fighter Media<BR>
WDRAM	Windows Dynamic Random Access Memory
.WEB	Entities Emphasizing the WWW (Domain Name) [Internet]
WebNFS	Web Network File System [Sun]
.WEBPNP	Microsoft Support for Internet Printing<BR>
.WED	Infinity Game Engine Graphic Display Info (lists of regions, details for animated tiles and other such info) <BR>
.WEL	eZediaMX Object Container<BR>
WELL	Whole Earth 'Lectronic Link (BBS)
.WF1	EViews Workfile (Econometric software)<BR>
.WFA	WinFax Pro Archive<BR>
.WFB	Turtle Beach WaveFront Bank<BR>
.WFD	Turtle Beach WaveFront Drum Set<BR>
.WFL	Ultimus Workflow Suite Workflow File<BR>
WFM	Wired For Management [Intel]
.WFN	Corel Symbols and Fonts<BR>
.WFP	Turtle Beach WaveFront Program<BR>
.WFS	Windows Installation Script<BR>
WFW	Windows For Workgroups [Microsoft]
.WFX	Winfax Data File<BR>
.WG1	Lotus 1-2-3 Worksheet<BR>
.WG2	Lotus 1-2-3 Worksheet<BR>
.WGF	WaterGuide File (Decision Support System Water Reuse)<BR>
.WGM	Citizen Watch Hyper Aqualand Graph Software<BR>
.WGP	Wild Board Games File<BR>
.WGS	WGS File Generator Web Segment File<BR>
.WGT	Worms Armageddon Teams File<BR>
WHAM	Waveform Hold and Modify [Microsoft]
